02,State-HIMACHAL PRADESH,Rural,16,13706,6828,6878,4055,2604,1451,2992,1382,1610,1415,616,799,3293,1322,1971,643,369,274,357,134,223,178,67,111,773,334,439,
02,State-HIMACHAL PRADESH,Rural,17,20537,10324,10213,6583,4303,2280,4838,2253,2585,2173,937,1236,5042,1950,3092,642,390,252,387,153,234,167,59,108,705,279,426,
02,State-HIMACHAL PRADESH,Rural,18,37618,18954,18664,12914,8501,4413,9314,4350,4964,3799,1623,2176,8419,2997,5422,1342,823,519,717,277,440,246,59,187,867,324,543,
02,State-HIMACHAL PRADESH,Rural,19,45112,21929,23183,15624,10196,5428,11673,5178,6495,4832,2017,2815,10267,3384,6883,1089,629,460,657,218,439,210,66,144,760,241,519,
02,State-HIMACHAL PRADESH,Urban,5-19,26775,15916,10859,4783,4211,572,700,515,185,195,147,48,4772,2178,2594,1347,1045,302,278,178,100,106,67,39,14594,7575,7019,
02,State-HIMACHAL PRADESH,Urban,5,6400,3424,2976,3,2,1,0,0,0,0,0,0,126,76,50,33,17,16,32,19,13,8,6,2,6198,3304,2894,
02,State-HIMACHAL PRADESH,Urban,6,4751,2520,2231,5,2,3,1,1,0,0,0,0,118,65,53,23,13,10,17,9,8,10,4,6,4577,2426,2151,
02,State-HIMACHAL PRADESH,Urban,7,1209,615,594,14,10,4,2,1,1,1,1,0,100,51,49,11,10,1,8,6,2,6,2,4,1067,534,533,
02,State-HIMACHAL PRADESH,Urban,8,486,247,239,8,7,1,1,0,1,0,0,0,78,40,38,6,5,1,4,3,1,1,0,1,388,192,196,
02,State-HIMACHAL PRADESH,Urban,9,487,261,226,9,7,2,1,1,0,0,0,0,100,53,47,10,8,2,4,3,1,1,1,0,362,188,174,
02,State-HIMACHAL PRADESH,Urban,10,631,348,283,10,8,2,0,0,0,2,0,2,96,56,40,19,13,6,6,5,1,3,0,3,495,266,229,
02,State-HIMACHAL PRADESH,Urban,11,509,271,238,50,39,11,11,7,4,0,0,0,143,65,78,29,19,10,7,1,6,1,0,1,268,140,128,
02,State-HIMACHAL PRADESH,Urban,12,505,302,203,77,65,12,12,10,2,1,1,0,161,87,74,29,22,7,11,5,6,0,0,0,214,112,102,
02,State-HIMACHAL PRADESH,Urban,13,467,261,206,75,61,14,14,12,2,6,2,4,152,75,77,41,26,15,12,6,6,2,1,1,165,78,87,
02,State-HIMACHAL PRADESH,Urban,14,619,342,277,136,103,33,24,18,6,5,4,1,217,92,125,69,48,21,10,3,7,5,4,1,153,70,83,
02,State-HIMACHAL PRADESH,Urban,15,971,576,395,258,209,49,42,29,13,13,8,5,314,142,172,128,89,39,21,9,12,12,8,4,183,82,101,
02,State-HIMACHAL PRADESH,Urban,16,1216,809,407,389,328,61,68,47,21,22,19,3,394,198,196,160,120,40,26,20,6,20,12,8,137,65,72,
02,State-HIMACHAL PRADESH,Urban,17,1544,1045,499,592,505,87,94,70,24,38,28,10,549,263,286,137,114,23,26,21,5,9,7,2,99,37,62,
02,State-HIMACHAL PRADESH,Urban,18,3292,2379,913,1494,1360,134,192,144,48,62,48,14,955,426,529,375,306,69,50,37,13,13,11,2,151,47,104,
02,State-HIMACHAL PRADESH,Urban,19,3688,2516,1172,1663,1505,158,238,175,63,45,36,9,1269,489,780,277,235,42,44,31,13,15,11,4,137,34,103,
03,State-PUNJAB,Total,5-19,1985099,1090930,894169,307019,267842,39177,76379,52252,24127,25222,15595,9627,593746,222546,371200,110487,87325,23162,32994,19815,13179,10049,5574,4475,829203,419981,409222,
03,State-PUNJAB,Total,5,290360,158224,132136,324,236,88,167,93,74,8,4,4,8003,4268,3735,2651,1640,1011,1987,1073,914,166,87,79,277054,150823,126231,
03,State-PUNJAB,Total,6,213266,116261,97005,283,195,88,205,113,92,8,5,3,8941,4774,4167,1977,1191,786,1662,899,763,141,71,70,200049,109013,91036,
03,State-PUNJAB,Total,7,74273,39546,34727,559,367,192,193,108,85,17,13,4,7325,3850,3475,1176,700,476,678,353,325,131,72,59,64194,34083,30111,
03,State-PUNJAB,Total,8,43953,23138,20815,611,413,198,203,118,85,27,15,12,7028,3709,3319,1130,687,443,517,280,237,151,82,69,34286,17834,16452,
03,State-PUNJAB,Total,9,33579,17632,15947,670,461,209,231,120,111,34,20,14,6999,3652,3347,1026,627,399,477,244,233,128,69,59,24014,12439,11575,
03,State-PUNJAB,Total,10,47974,25664,22310,1054,755,299,343,211,132,90,53,37,9486,4943,4543,2058,1339,719,813,461,352,288,150,138,33842,17752,16090,
03,State-PUNJAB,Total,11,39480,21033,18447,2738,2184,554,734,438,296,251,145,106,12009,5712,6297,2143,1475,668,835,457,378,281,155,126,20489,10467,10022,
03,State-PUNJAB,Total,12,54098,28907,25191,5174,4232,942,1390,842,548,515,296,219,18442,8387,10055,4169,2980,1189,1404,769,635,469,252,217,22535,11149,11386,
03,State-PUNJAB,Total,13,59464,30941,28523,6452,5222,1230,2021,1324,697,749,411,338,23908,10368,13540,4554,3296,1258,1564,906,658,566,300,266,19650,9114,10536,
03,State-PUNJAB,Total,14,83163,43860,39303,11730,9711,2019,3615,2314,1301,1376,818,558,35616,14800,20816,6955,5186,1769,2321,1334,987,796,458,338,20754,9239,11515,
